symbol,year,quarter,quarter_str,transcript_id,transcript_date,company_name,sector,industry,transcript_length,return_30d
ALB,2017,3,2017Q3,12955,2017-11-09,Albemarle Corporation,Basic Materials,Chemicals - Specialty,46770,-10.5755
ALLE,2017,3,2017Q3,13428,2017-10-28,Allegion,Industrials,Security & Protection Services,37356,2.3166
AMAT,2017,3,2017Q3,17143,2017-08-17,Applied Materials,Technology,Semiconductors,51428,20.7792
AMD,2017,3,2017Q3,12788,2017-01-25,Advanced Micro Devices,Technology,Semiconductors,49980,34.3961
AMGN,2017,3,2017Q3,17295,2017-10-25,Amgen,Healthcare,Drug Manufacturers - General,67245,-1.1775
AMP,2017,3,2017Q3,14513,2017-10-25,Ameriprise Financial,Financial Services,Asset Management,47029,8.8524
AMT,2017,3,2017Q3,14249,2017-10-26,American Tower,Real Estate,REIT - Specialty,49163,3.7428
ANET,2017,3,2017Q3,12539,2017-11-02,Arista Networks,Technology,Computer Hardware,47772,29.947
APA,2017,3,2017Q3,17008,2017-11-02,APA Corporation,Energy,Oil & Gas Exploration & Production,57549,-6.5356
APD,2017,3,2017Q3,17551,2017-08-01,Air Products,Basic Materials,Chemicals - Specialty,60325,4.9595
APO,2017,3,2017Q3,11607,2017-11-01,Apollo Global Management,Financial Services,Asset Management - Global,59488,1.6149
APTV,2017,3,2017Q3,13537,2017-11-02,Aptiv,Consumer Cyclical,Auto - Parts,53643,5.1369
ARE,2017,3,2017Q3,12800,2017-11-01,Alexandria Real Estate Equities,Real Estate,REIT - Office,40969,6.0938
AVGO,2017,3,2017Q3,13356,2017-08-24,Broadcom,Technology,Semiconductors,39217,-3.4104
AWK,2017,3,2017Q3,13099,2017-11-02,American Water Works,Utilities,Regulated Water,43026,4.1394
BA,2017,3,2017Q3,22667,2017-10-25,Boeing,Industrials,Aerospace & Defense,70309,6.0038
BALL,2017,3,2017Q3,17575,2017-11-02,Ball Corporation,Consumer Cyclical,Packaging & Containers,66128,-7.7283
BDX,2017,3,2017Q3,22533,2017-08-03,Becton Dickinson,Healthcare,Medical - Instruments & Supplies,64281,-2.7822
BG,2017,3,2017Q3,11829,2017-11-01,Bunge Global,Consumer Defensive,Agricultural Farm Products,55040,-3.8674
BK,2017,3,2017Q3,17131,2017-10-19,BNY Mellon,Financial Services,Asset Management,72421,-0.0184
BKNG,2017,3,2017Q3,13936,2017-11-06,Booking Holdings,Consumer Cyclical,Travel Services,59033,-6.7788
BKR,2017,3,2017Q3,12729,2017-10-20,Baker Hughes,Energy,Oil & Gas Equipment & Services,55804,-4.3439
BLDR,2017,3,2017Q3,11728,2017-11-09,Builders FirstSource,Industrials,Construction,46582,21.347
BLK,2017,3,2017Q3,13792,2017-10-11,BlackRock,Financial Services,Asset Management,44938,2.8894
BRO,2017,3,2017Q3,12042,2017-10-17,Brown & Brown,Financial Services,Insurance - Brokers,45678,3.92
BSX,2017,3,2017Q3,17167,2017-10-26,Boston Scientific,Healthcare,Medical - Devices,54667,-12.9686
BX,2017,3,2017Q3,11780,2017-10-19,Blackstone Inc.,Financial Services,Asset Management,53870,-5.7032
BXP,2017,3,2017Q3,14440,2017-11-05,"BXP, Inc.",Real Estate,REIT - Office,64882,6.7617
CAG,2017,3,2017Q3,17647,2017-03-23,Conagra Brands,Consumer Defensive,Packaged Foods,58710,-6.7688
CAH,2017,3,2017Q3,17035,2017-05-01,Cardinal Health,Healthcare,Medical - Distribution,55878,3.196
CAT,2017,3,2017Q3,22691,2017-10-24,Caterpillar Inc.,Industrials,Agricultural - Machinery,54179,6.5765
CB,2017,3,2017Q3,13864,2017-10-27,Chubb Limited,Financial Services,Insurance - Property & Casualty,47813,-2.9144
CBOE,2017,3,2017Q3,12860,2017-11-07,Cboe Global Markets,Financial Services,Financial - Data & Stock Exchanges,56861,8.5547
CBRE,2017,3,2017Q3,14393,2017-11-03,CBRE Group,Real Estate,Real Estate - Services,26457,12.7263
CCI,2017,3,2017Q3,13683,2017-10-19,Crown Castle,Real Estate,REIT - Specialty,60046,11.4798
CCL,2017,3,2017Q3,16780,2017-09-26,Carnival,Consumer Cyclical,Leisure,57555,4.5354
CDNS,2017,3,2017Q3,12644,2017-10-27,Cadence Design Systems,Technology,Software - Application,37340,0.4875
CF,2017,3,2017Q3,14153,2017-11-02,CF Industries,Basic Materials,Agricultural Inputs,49182,8.0179
CFG,2017,3,2017Q3,13123,2017-10-20,Citizens Financial Group,Financial Services,Banks - Regional,62059,11.8087
CHD,2017,3,2017Q3,13159,2017-11-02,Church & Dwight,Consumer Defensive,Household & Personal Products,40867,6.2365
CHRW,2017,3,2017Q3,14345,2017-11-01,C.H. Robinson,Industrials,Integrated Freight & Logistics,55690,9.2449
CHTR,2017,3,2017Q3,12931,2017-10-26,Charter Communications,Communication Services,Telecommunications Services,51189,-5.9175
CI,2017,3,2017Q3,22377,2017-11-02,Cigna,Healthcare,Medical - Healthcare Plans,61754,3.1844
CMCSA,2017,3,2017Q3,14731,2017-10-26,Comcast,Communication Services,Telecommunications Services,54493,3.041
CME,2017,3,2017Q3,14417,2017-10-26,CME Group,Financial Services,Financial - Data & Stock Exchanges,33712,14.1726
CMI,2017,3,2017Q3,22594,2017-08-05,Cummins,Industrials,Industrial - Machinery,32175,4.5829
CMS,2017,3,2017Q3,22715,2017-10-27,CMS Energy,Utilities,Regulated Electric,37277,4.4848
CNC,2017,3,2017Q3,13063,2017-11-04,Centene Corporation,Healthcare,Medical - Healthcare Plans,63994,5.113
COP,2017,3,2017Q3,22727,2017-10-26,ConocoPhillips,Energy,Oil & Gas Exploration & Production,52225,3.2226
COR,2017,3,2017Q3,14900,2017-10-26,Cencora,Healthcare,Medical - Distribution,49163,5.4488
COST,2017,3,2017Q3,17267,2017-05-26,Costco,Consumer Defensive,Discount Stores,77713,-14.6801
CPAY,2017,3,2017Q3,12564,2017-11-01,Corpay,Technology,Software - Infrastructure,45100,15.702
CPB,2017,3,2017Q3,22740,2017-05-19,Campbell Soup Company,Consumer Defensive,Packaged Foods,51850,-8.3421
CPT,2017,3,2017Q3,11981,2017-10-27,Camden Property Trust,Real Estate,REIT - Residential,62539,2.0102
CRL,2017,3,2017Q3,12091,2017-11-09,Charles River Laboratories,Healthcare,Medical - Diagnostics & Research,49392,-7.8862
CSGP,2017,3,2017Q3,11920,2017-10-28,CoStar Group,Real Estate,Real Estate - Services,71310,-3.8744
CTAS,2017,3,2017Q3,16550,2017-03-22,Cintas,Industrials,Specialty Business Services,39498,-1.0936
CTRA,2017,3,2017Q3,14201,2017-10-27,Coterra,Energy,Oil & Gas Exploration & Production,46106,14.929
CTSH,2017,3,2017Q3,14381,2017-11-01,Cognizant,Technology,Information Technology Services,51926,-5.1011
CVS,2017,3,2017Q3,22763,2017-11-06,CVS Health,Healthcare,Medical - Healthcare Plans,64317,4.4188
DD,2017,3,2017Q3,12423,2017-11-03,DuPont,Basic Materials,Chemicals - Specialty,60192,-0.886
DECK,2017,3,2017Q3,11703,2017-02-02,Deckers Brands,Consumer Cyclical,Apparel - Footwear & Accessories,57014,-2.0518
DELL,2017,3,2017Q3,11645,2016-12-08,Dell Technologies,Technology,Computer Hardware,52244,10.8394
DGX,2017,3,2017Q3,14719,2017-10-19,Quest Diagnostics,Healthcare,Medical - Diagnostics & Research,63457,7.7784
DHI,2017,3,2017Q3,14562,2017-07-26,D. R. Horton,Consumer Cyclical,Residential Construction,59504,-2.7838
DHR,2017,3,2017Q3,16792,2017-10-19,Danaher Corporation,Healthcare,Medical - Diagnostics & Research,49932,9.0337
DIS,2017,3,2017Q3,22389,2017-08-08,Walt Disney Company (The),Communication Services,Entertainment,53777,-7.5622
DLR,2017,3,2017Q3,13027,2017-10-25,Digital Realty,Real Estate,REIT - Office,54160,-6.6434
DLTR,2017,3,2017Q3,13696,2016-11-22,Dollar Tree,Consumer Defensive,Discount Stores,61068,-5.9763
DOV,2017,3,2017Q3,17502,2017-10-19,Dover Corporation,Industrials,Industrial - Machinery,50659,3.5355
DPZ,2017,3,2017Q3,12229,2017-10-12,Domino's,Consumer Cyclical,Restaurants,54554,-15.2457
DRI,2017,3,2017Q3,17108,2017-03-28,Darden Restaurants,Consumer Cyclical,Restaurants,63558,15.9434
DUK,2017,3,2017Q3,22401,2017-11-03,Duke Energy,Utilities,Regulated Electric,52208,-2.2809
DVA,2017,3,2017Q3,14177,2017-11-07,DaVita,Healthcare,Medical - Care Facilities,56303,21.9471
DVN,2017,3,2017Q3,16623,2017-11-01,Devon Energy,Energy,Oil & Gas Exploration & Production,55270,2.981
EA,2017,3,2017Q3,14767,2017-01-31,Electronic Arts,Technology,Electronic Gaming & Multimedia,52410,8.1146
EFX,2017,3,2017Q3,17020,2017-11-13,Equifax,Industrials,Consulting Services,70301,10.1527
EG,2017,3,2017Q3,12752,2017-10-31,Everest Group,Financial Services,Insurance - Reinsurance,57561,-9.284
EIX,2017,3,2017Q3,22811,2017-10-30,Edison International,Utilities,Regulated Electric,46549,-12.3005
EL,2017,3,2017Q3,14477,2017-05-03,Estée Lauder Companies (The),Consumer Defensive,Household & Personal Products,55126,11.5112
ELV,2017,3,2017Q3,14755,2017-10-25,Elevance Health,Healthcare,Medical - Healthcare Plans,46859,14.5403
EMR,2017,3,2017Q3,22606,2017-08-01,Emerson Electric,Industrials,Industrial - Machinery,70187,2.8351
EOG,2017,3,2017Q3,16599,2017-11-03,EOG Resources,Energy,Oil & Gas Exploration & Production,52317,-2.9529
EPAM,2017,3,2017Q3,12030,2017-11-05,EPAM Systems,Technology,Information Technology Services,41549,8.3877
EQIX,2017,3,2017Q3,13260,2017-11-01,Equinix,Real Estate,REIT - Specialty,65418,-1.9719
EQR,2017,3,2017Q3,14863,2017-10-25,Equity Residential,Real Estate,REIT - Residential,56139,-0.9728
EQT,2017,3,2017Q3,11901,2017-10-26,EQT Corporation,Energy,Oil & Gas Exploration & Production,34432,-7.3627
ERIE,2017,3,2017Q3,11655,2017-10-27,Erie Indemnity,Financial Services,Insurance - Brokers,11882,-3.3441
ES,2017,3,2017Q3,13948,2017-11-02,Eversource Energy,Utilities,Regulated Electric,38401,3.0951
ESS,2017,3,2017Q3,13380,2017-11-05,Essex Property Trust,Real Estate,REIT - Residential,61556,-4.394
ETR,2017,3,2017Q3,22835,2017-10-24,Entergy,Utilities,Regulated Electric,35492,-1.924
EW,2017,3,2017Q3,13804,2017-10-24,Edwards Lifesciences,Healthcare,Medical - Devices,57129,2.801
EXPE,2017,3,2017Q3,14273,2017-10-26,Expedia Group,Consumer Cyclical,Travel Services,65032,-20.0339
F,2017,3,2017Q3,22859,2017-10-26,Ford Motor Company,Consumer Cyclical,Auto - Manufacturers,56657,4.7342
FCX,2017,3,2017Q3,13757,2017-10-25,Freeport-McMoRan,Basic Materials,Copper,87316,-2.5607
FDS,2017,3,2017Q3,12018,2017-06-27,FactSet,Financial Services,Financial - Data & Stock Exchanges,46168,-2.2939
FDX,2017,3,2017Q3,22269,2017-03-21,FedEx,Industrials,Integrated Freight & Logistics,63637,-0.3388
FE,2017,3,2017Q3,16948,2017-10-27,FirstEnergy,Utilities,Regulated Electric,45841,4.2794
FIS,2017,3,2017Q3,14405,2017-10-31,Fidelity National Information Services,Technology,Information Technology Services,51118,-1.884
FISV,2017,3,2017Q3,14924,2017-10-31,"Fiserv, Inc.",Technology,Information Technology Services,52936,0.3709
FITB,2017,3,2017Q3,17084,2017-10-24,Fifth Third Bancorp,Financial Services,Banks - Regional,63858,7.5624
FRT,2017,3,2017Q3,13111,2017-11-04,Federal Realty Investment Trust,Real Estate,REIT - Retail,55815,4.3221
FSLR,2017,3,2017Q3,11865,2017-10-26,First Solar,Energy,Solar,51381,46.1811
FTV,2017,3,2017Q3,12967,2017-10-27,Fortive,Technology,"Hardware, Equipment & Parts",58130,-2.14
GD,2017,3,2017Q3,22871,2017-10-25,General Dynamics,Industrials,Aerospace & Defense,46322,-5.6158
GDDY,2017,3,2017Q3,11668,2017-11-06,GoDaddy,Technology,Software - Infrastructure,52847,6.7344
GE,2017,3,2017Q3,22883,2017-10-20,GE Aerospace,Industrials,Aerospace & Defense,69724,-23.8745
GEN,2017,3,2017Q3,14671,2017-02-01,Gen Digital,Technology,Software - Infrastructure,56740,12.6606
GILD,2017,3,2017Q3,14611,2017-10-26,Gilead Sciences,Healthcare,Drug Manufacturers - General,56444,-2.5681
GIS,2017,3,2017Q3,22895,2017-03-21,General Mills,Consumer Defensive,Packaged Foods,56023,-6.9864
GL,2017,3,2017Q3,17356,2017-10-25,Globe Life,Financial Services,Insurance - Life,23592,6.3066
GLW,2017,3,2017Q3,17155,2017-10-24,Corning Inc.,Technology,"Hardware, Equipment & Parts",49497,5.5315
GM,2017,3,2017Q3,13501,2017-10-24,General Motors,Consumer Cyclical,Auto - Manufacturers,49351,-6.6445
GNRC,2017,3,2017Q3,12115,2017-11-01,Generac,Industrials,Industrial - Machinery,69871,-6.8727
GOOG,2017,3,2017Q3,14452,2017-10-27,Alphabet Inc. (Class C),Communication Services,Internet Content & Information,49675,2.0801
GOOGL,2017,3,2017Q3,13368,2017-10-27,Alphabet Inc. (Class A),Communication Services,Internet Content & Information,49675,1.4706
GPC,2017,3,2017Q3,22497,2017-10-19,Genuine Parts Company,Consumer Cyclical,Specialty Retail,54062,-5.2836
GRMN,2017,3,2017Q3,13549,2017-11-01,Garmin,Technology,"Hardware, Equipment & Parts",39428,5.0344
GS,2017,3,2017Q3,14791,2017-10-17,Goldman Sachs,Financial Services,Financial - Capital Markets,57729,-0.4332
GWW,2017,3,2017Q3,22232,2017-10-17,W. W. Grainger,Industrials,Industrial - Distribution,42427,18.8693
HAL,2017,3,2017Q3,22907,2017-10-23,Halliburton,Energy,Oil & Gas Equipment & Services,50643,0.6924
HBAN,2017,3,2017Q3,16985,2017-10-25,Huntington Bancshares,Financial Services,Banks - Regional,61265,3.5186
HCA,2017,3,2017Q3,13296,2017-10-31,HCA Healthcare,Healthcare,Medical - Care Facilities,47991,14.9777
HD,2017,3,2017Q3,17416,2017-11-14,Home Depot (The),Consumer Cyclical,Home Improvement,55854,14.7747
HLT,2017,3,2017Q3,12764,2017-10-26,Hilton Worldwide,Consumer Cyclical,Travel Lodging,52795,9.899
HON,2017,3,2017Q3,22931,2017-10-20,Honeywell,Industrials,Conglomerates,58008,7.0686
HPE,2017,3,2017Q3,13183,2017-09-05,Hewlett Packard Enterprise,Technology,Communication Equipment,60310,2.0964
HRL,2017,3,2017Q3,13997,2017-08-24,Hormel Foods,Consumer Defensive,Packaged Foods,54173,-6.7807
HST,2017,3,2017Q3,14333,2017-11-02,Host Hotels & Resorts,Real Estate,REIT - Hotel & Motel,57452,2.0781
HSY,2017,3,2017Q3,22943,2017-10-26,Hershey Company (The),Consumer Defensive,Food Confectioners,54228,4.2357
HUM,2017,3,2017Q3,13561,2017-11-08,Humana,Healthcare,Medical - Healthcare Plans,59191,-4.9666
IBM,2017,3,2017Q3,22955,2017-10-17,IBM,Technology,Information Technology Services,112382,5.0725
IDXX,2017,3,2017Q3,12884,2017-10-31,Idexx Laboratories,Healthcare,Medical - Diagnostics & Research,68067,-3.7771
IEX,2017,3,2017Q3,12373,2017-10-17,IDEX Corporation,Industrials,Industrial - Machinery,52785,5.9491
IFF,2017,3,2017Q3,22449,2017-11-07,International Flavors & Fragrances,Basic Materials,Chemicals - Specialty,57944,1.2467
INCY,2017,3,2017Q3,12872,2017-10-31,Incyte,Healthcare,Biotechnology,53871,-14.1282
IP,2017,3,2017Q3,22967,2017-10-25,International Paper,Consumer Cyclical,Packaging & Containers,62356,-3.1863
IR,2017,3,2017Q3,12253,2017-10-25,Ingersoll Rand,Industrials,Industrial - Machinery,60735,20.9774
ISRG,2017,3,2017Q3,14213,2017-10-19,Intuitive Surgical,Healthcare,Medical - Instruments & Supplies,56359,3.4998
ITW,2017,3,2017Q3,17477,2017-10-23,Illinois Tool Works,Industrials,Industrial - Machinery,41429,6.4439
J,2017,3,2017Q3,14261,2017-08-08,Jacobs Solutions,Industrials,Engineering & Construction,70705,10.3305
JCI,2017,3,2017Q3,13852,2017-07-27,Johnson Controls,Industrials,Construction,56495,-9.603
JPM,2017,3,2017Q3,22461,2017-10-12,JPMorgan Chase,Financial Services,Banks - Diversified,57363,1.5283
K,2017,3,2017Q3,17332,2017-10-31,Kellanova,Consumer Defensive,Food Confectioners,56607,11.8211
KEY,2017,3,2017Q3,17241,2017-10-19,KeyCorp,Financial Services,Banks - Regional,53963,2.9602
KHC,2017,3,2017Q3,13230,2017-11-01,Kraft Heinz,Consumer Defensive,Packaged Foods,52886,2.1337
KLAC,2017,3,2017Q3,16973,2017-04-28,KLA Corporation,Technology,Semiconductors,49930,3.258
KMB,2017,3,2017Q3,22979,2017-10-23,Kimberly-Clark,Consumer Defensive,Household & Personal Products,46921,8.2951
KR,2017,3,2017Q3,23004,2016-12-01,Kroger,Consumer Defensive,Grocery Stores,50291,7.8638
L,2017,3,2017Q3,17120,2017-10-30,Loews Corporation,Financial Services,Insurance - Property & Casualty,27605,4.9426
LEN,2017,3,2017Q3,14501,2017-10-03,Lennar,Consumer Cyclical,Residential Construction,56133,10.8671
LHX,2017,3,2017Q3,14116,2017-05-03,L3Harris,Industrials,Aerospace & Defense,49437,-0.0365
LII,2017,3,2017Q3,11619,2017-10-23,Lennox International,Industrials,Construction,49754,14.5868
LLY,2017,3,2017Q3,22545,2017-10-24,Lilly (Eli),Healthcare,Drug Manufacturers - General,88447,-2.1335
LMT,2017,3,2017Q3,23016,2017-10-24,Lockheed Martin,Industrials,Aerospace & Defense,56656,-2.7313
LOW,2017,3,2017Q3,17611,2017-11-21,Lowe's,Consumer Cyclical,Home Improvement,50479,16.3025
LULU,2017,3,2017Q3,11768,2017-12-06,Lululemon Athletica,Consumer Cyclical,Apparel - Retail,51628,17.7949
LVS,2017,3,2017Q3,12349,2017-10-26,Las Vegas Sands,Consumer Cyclical,"Gambling, Resorts & Casinos",54940,13.5666
LYB,2017,3,2017Q3,13609,2017-10-27,LyondellBasell,Basic Materials,Chemicals - Specialty,43685,6.2037
LYV,2017,3,2017Q3,12277,2017-11-03,Live Nation Entertainment,Communication Services,Entertainment,42604,0.5477
MAA,2017,3,2017Q3,12896,2017-10-28,Mid-America Apartment Communities,Real Estate,REIT - Residential,63842,3.3118
MAR,2017,3,2017Q3,16876,2017-11-08,Marriott International,Consumer Cyclical,Travel Lodging,65711,10.8032
MAS,2017,3,2017Q3,22244,2017-10-24,Masco,Industrials,Construction,53139,5.086
MCD,2017,3,2017Q3,22557,2017-10-24,McDonald's,Consumer Cyclical,Restaurants,60188,6.2079
MCHP,2017,3,2017Q3,14297,2017-02-07,Microchip Technology,Technology,Semiconductors,47761,4.5102
MCO,2017,3,2017Q3,16864,2017-11-03,Moody's Corporation,Financial Services,Financial - Data & Stock Exchanges,66906,4.8352
MDT,2017,3,2017Q3,17465,2017-02-21,Medtronic,Healthcare,Medical - Devices,68866,2.2059
META,2017,3,2017Q3,13404,2017-11-01,Meta Platforms,Communication Services,Internet Content & Information,56750,-1.3577
MHK,2017,3,2017Q3,13416,2017-10-27,Mohawk Industries,Consumer Cyclical,"Furnishings, Fixtures & Appliances",24410,5.4719
MLM,2017,3,2017Q3,13344,2017-11-02,Martin Marietta Materials,Basic Materials,Construction Materials,70805,-5.9181
MMC,2017,3,2017Q3,17440,2017-10-26,Marsh McLennan,Financial Services,Insurance - Brokers,55012,-0.4025
MMM,2017,3,2017Q3,23028,2017-10-24,3M,Industrials,Conglomerates,62640,7.7309
MO,2017,3,2017Q3,23040,2017-10-26,Altria,Consumer Defensive,Tobacco,39364,12.1492
MOH,2017,3,2017Q3,11993,2017-11-03,Molina Healthcare,Healthcare,Medical - Healthcare Plans,56523,11.1014
MOS,2017,3,2017Q3,13732,2017-10-31,Mosaic Company (The),Basic Materials,Agricultural Inputs,54559,18.4173
MPC,2017,3,2017Q3,13768,2017-10-26,Marathon Petroleum,Energy,Oil & Gas Refining & Marketing,62063,14.7236
MPWR,2017,3,2017Q3,12134,2017-10-28,Monolithic Power Systems,Technology,Semiconductors,32015,-6.6838
MS,2017,3,2017Q3,17279,2017-10-17,Morgan Stanley,Financial Services,Financial - Capital Markets,57245,4.8631
MSCI,2017,3,2017Q3,12596,2017-11-02,MSCI,Financial Services,Financial - Data & Stock Exchanges,64216,8.7933
MSFT,2017,3,2017Q3,17229,2017-04-27,Microsoft,Technology,Software - Infrastructure,60635,2.2118
MTCH,2017,3,2017Q3,12062,2017-11-08,Match Group,Communication Services,Internet Content & Information,56973,18.6245
MTD,2017,3,2017Q3,12943,2017-11-03,Mettler Toledo,Healthcare,Medical - Diagnostics & Research,41837,-1.692
MU,2017,3,2017Q3,17192,2017-06-29,Micron Technology,Technology,Semiconductors,53554,-7.0861
NCLH,2017,3,2017Q3,12632,2017-11-11,Norwegian Cruise Line Holdings,Consumer Cyclical,Travel Services,50001,-2.2271
NDAQ,2017,3,2017Q3,14093,2017-10-25,"Nasdaq, Inc.",Financial Services,Financial - Data & Stock Exchanges,59673,5.9232
NEE,2017,3,2017Q3,22413,2017-10-26,NextEra Energy,Utilities,Regulated Electric,60500,3.3533
NEM,2017,3,2017Q3,22569,2017-10-26,Newmont,Basic Materials,Gold,43003,-3.6735
NFLX,2017,3,2017Q3,13828,2017-10-17,Netflix,Communication Services,Entertainment,45133,-5.9649
NI,2017,3,2017Q3,16611,2017-11-01,NiSource,Utilities,Regulated Gas,35210,0.4171
NKE,2017,3,2017Q3,17380,2017-03-21,"Nike, Inc.",Consumer Cyclical,Apparel - Footwear & Accessories,58332,-6.1024
NOC,2017,3,2017Q3,23076,2017-10-25,Northrop Grumman,Industrials,Aerospace & Defense,55206,2.9419
NRG,2017,3,2017Q3,13888,2017-11-02,NRG Energy,Utilities,Independent Power Producers,52746,10.7085
NTAP,2017,3,2017Q3,16744,2017-02-15,NetApp,Technology,Computer Hardware,56299,6.0223
NUE,2017,3,2017Q3,17563,2017-10-19,Nucor,Basic Materials,Steel,48945,0.3412
NWSA,2017,3,2017Q3,13477,2017-05-09,News Corp (Class A),Communication Services,Entertainment,38974,5.7858
O,2017,3,2017Q3,13248,2017-10-26,Realty Income,Real Estate,REIT - Retail,39894,2.0284
OKE,2017,3,2017Q3,13876,2017-11-01,ONEOK,Energy,Oil & Gas Midstream,50053,-2.8192
OMC,2017,3,2017Q3,16912,2017-10-17,Omnicom Group,Communication Services,Advertising Agencies,49232,-1.3526
ON,2017,3,2017Q3,11949,2017-11-06,ON Semiconductor,Technology,Semiconductors,54774,-3.9261
PANW,2017,3,2017Q3,11793,2017-06-01,Palo Alto Networks,Technology,Software - Infrastructure,53621,-0.2159
PCAR,2017,3,2017Q3,22281,2017-10-24,Paccar,Industrials,Agricultural - Machinery,41922,-6.0679
PCG,2017,3,2017Q3,11908,2017-11-02,PG&E Corporation,Utilities,Regulated Electric,57530,-7.3201
PEG,2017,3,2017Q3,23112,2017-10-31,Public Service Enterprise Group,Utilities,Regulated Electric,59891,5.3078
PEP,2017,3,2017Q3,23124,2017-10-04,PepsiCo,Consumer Defensive,Beverages - Non-Alcoholic,55530,5.4705
PFE,2017,3,2017Q3,23136,2017-10-31,Pfizer,Healthcare,Drug Manufacturers - General,69855,4.2317
PFG,2017,3,2017Q3,14803,2017-10-27,Principal Financial Group,Financial Services,Insurance - Diversified,54290,4.8827
PG,2017,3,2017Q3,23149,2017-04-26,Procter & Gamble,Consumer Defensive,Household & Personal Products,83628,-2.3889
PGR,2017,3,2017Q3,16996,2017-11-03,Progressive Corporation,Financial Services,Insurance - Property & Casualty,71037,11.9448
PH,2017,3,2017Q3,17490,2017-04-27,Parker Hannifin,Industrials,Industrial - Machinery,61084,-4.5582
PHM,2017,3,2017Q3,17599,2017-10-24,PulteGroup,Consumer Cyclical,Residential Construction,55687,18.638
PLD,2017,3,2017Q3,14659,2017-10-29,Prologis,Real Estate,REIT - Industrial,42442,2.2878
PM,2017,3,2017Q3,14237,2017-10-19,Philip Morris International,Consumer Defensive,Tobacco,61427,-7.8215
PNR,2017,3,2017Q3,13597,2017-10-24,Pentair,Industrials,Industrial - Machinery,42460,-2.2498
PNW,2017,3,2017Q3,16695,2017-11-03,Pinnacle West,Utilities,Regulated Electric,30215,0.3526
PPG,2017,3,2017Q3,23161,2017-10-19,PPG Industries,Basic Materials,Chemicals - Specialty,59903,2.8431
PPL,2017,3,2017Q3,14888,2017-11-01,PPL Corporation,Utilities,Regulated Electric,28499,-10.0106
PSX,2017,3,2017Q3,13671,2017-10-28,Phillips 66,Energy,Oil & Gas Refining & Marketing,58069,7.6965
PTC,2017,3,2017Q3,12103,2017-07-19,PTC Inc.,Technology,Software - Application,55714,-4.9559
PYPL,2017,3,2017Q3,13219,2017-10-19,PayPal,Financial Services,Financial - Credit Services,43286,5.5316
QCOM,2017,3,2017Q3,16707,2017-07-19,Qualcomm,Technology,Semiconductors,52520,-7.9429
