symbol,reaction_date,entry_date,exit_date,entry_price,exit_price,shares,gross_ret,net_ret,invested_cash,ret_pct
PM,2020-10-20,2020-10-21,2020-12-03,73.93,78.5,0.0015471277144723,0.0618152306235626,0.0618152306235628,0.1143791519309388,6.181523062356287
PTC,2020-10-28,2020-10-29,2020-12-11,80.0,112.98,0.0014234703087103,0.41225,0.4122500000000002,0.1138776246968307,41.22500000000002
TTD,2020-11-05,2020-11-06,2020-12-21,73.14,93.55,0.0015811061005148,0.2790538692917692,0.2790538692917692,0.1156421001916531,27.905386929176924
PLTR,2020-11-12,2020-11-13,2020-12-29,14.49,24.66,0.0080267309716288,0.701863354037267,0.7018633540372672,0.1163073317789022,70.18633540372672
OTIS,2021-04-26,2021-04-27,2021-06-09,76.5,80.75,0.001678070236493,0.0555555555555555,0.0555555555555553,0.1283723730917205,5.555555555555536
ADM,2021-04-27,2021-04-28,2021-06-10,62.3,67.23,0.0020661632593524,0.0791332263242377,0.0791332263242377,0.1287219710576565,7.913322632423769
INVH,2021-04-28,2021-04-29,2021-06-11,34.05,37.71,0.0037803194152297,0.1074889867841411,0.1074889867841411,0.1287198760885723,10.74889867841411
FTNT,2021-04-29,2021-04-30,2021-06-14,39.63,46.29,0.0032578005522616,0.1680545041635124,0.1680545041635124,0.1291066358861295,16.805450416351242
TXT,2021-04-29,2021-04-30,2021-06-14,63.1,67.15,0.0020460639601605,0.0641838351822505,0.0641838351822505,0.1291066358861295,6.418383518225057
TMUS,2021-05-04,2021-05-05,2021-06-17,131.46,146.45,0.0009911681990326,0.1140270804807543,0.1140270804807543,0.1302989714448318,11.40270804807544
WAT,2021-05-05,2021-05-06,2021-06-18,310.0,342.71,0.0004213198960959,0.1055161290322579,0.1055161290322579,0.130609167789748,10.551612903225791
IRM,2021-05-06,2021-05-07,2021-06-21,41.0,45.36,0.0032051643086881,0.1063414634146342,0.106341463414634,0.1314117366562142,10.634146341463405
HPQ,2021-05-27,2021-05-28,2021-07-13,30.46,28.19,0.0043909502784245,-0.0745239658568615,-0.0745239658568615,0.1337483454808109,-7.45239658568615
STT,2021-07-16,2021-07-19,2021-08-30,82.23,92.51,0.0016561798052307,0.1250152012647452,0.1250152012647452,0.1361876653841214,12.50152012647452
CMG,2021-07-20,2021-07-21,2021-09-01,33.14,37.97,0.0041118803281444,0.1457453228726613,0.1457453228726615,0.1362677140747076,14.574532287266152
DHR,2021-07-22,2021-07-23,2021-09-03,257.14,294.67,0.0005348234568134,0.1459516216846854,0.1459516216846856,0.1375245036850017,14.595162168468567
PNR,2021-07-27,2021-07-28,2021-09-09,72.39,76.2,0.0019050489168132,0.0526315789473683,0.0526315789473685,0.137906491088114,5.2631578947368585
GRMN,2021-07-28,2021-07-29,2021-09-10,157.44,172.59,0.0008750612000365,0.0962271341463414,0.0962271341463414,0.137769635333754,9.622713414634145
IR,2021-07-28,2021-07-29,2021-09-10,47.25,54.73,0.002915759477963,0.1583068783068781,0.1583068783068781,0.137769635333754,15.830687830687818
CHTR,2021-07-30,2021-08-02,2021-09-14,748.72998,761.859985,0.0001858509696384,0.0175363687186669,0.0175363687186669,0.1391521927804071,1.7536368718666928
BKNG,2021-08-04,2021-08-05,2021-09-17,2149.99,2325.37,6.56573107769601e-05,0.0815724724301043,0.0815724724301043,0.1411625615973564,8.157247243010435
ABNB,2021-08-12,2021-08-13,2021-09-27,146.66,174.26,0.0009779428686925,0.1881903722896494,0.1881903722896496,0.1434251011224516,18.81903722896496
ADI,2021-08-18,2021-08-19,2021-10-01,165.12,167.37,0.0008576798442239,0.0136264534883721,0.0136264534883721,0.1416200958782576,1.3626453488372103
ROST,2021-08-19,2021-08-20,2021-10-04,121.88,110.21,0.0011606206578245,-0.0957499179520839,-0.0957499179520839,0.1414564457756607,-9.574991795208398
FDX,2021-09-21,2021-09-22,2021-11-03,234.18,240.02,0.0006280612218072,0.0249380818174054,0.0249380818174054,0.1470793769228223,2.493808181740542
STX,2021-10-22,2021-10-25,2021-12-07,88.59,108.52,0.0016575546557006,0.224968958121684,0.224968958121684,0.1468427669485216,22.496895812168404
AOS,2021-10-28,2021-10-29,2021-12-13,70.77,83.54,0.002079007204433,0.1804436908294475,0.1804436908294475,0.1471313398577265,18.044369082944755
ABBV,2021-10-29,2021-11-01,2021-12-14,115.25,127.29,0.0012793146075942,0.1044685466377441,0.1044685466377441,0.1474410085252333,10.44685466377442
VRTX,2021-11-02,2021-11-03,2021-12-16,187.5,212.61,0.0007952470414671,0.13392,0.13392,0.1491088202750886,13.392000000000005
BLDR,2021-11-04,2021-11-05,2021-12-20,67.96,75.13,0.0022072405021225,0.1055032371983519,0.1055032371983522,0.1500040645242462,10.55032371983522
OXY,2021-11-04,2021-11-05,2021-12-20,34.14,26.98,0.0043937921653264,-0.2097246631517282,-0.2097246631517282,0.1500040645242462,-20.972466315172824
PAYX,2021-12-22,2021-12-23,2022-02-07,134.0,119.97,0.0011479208359798,-0.1047014925373134,-0.1047014925373134,0.1538213920213051,-10.470149253731345
RTX,2022-01-25,2022-01-26,2022-03-10,89.98,98.51,0.0016933150606835,0.0947988441875973,0.0947988441875971,0.1523644891603073,9.47988441875971
WDC,2022-01-27,2022-01-28,2022-03-14,37.09,33.6,0.004086811263115,-0.0940954435157724,-0.0940954435157725,0.1515798297489361,-9.40954435157726
WRB,2022-01-27,2022-01-28,2022-03-14,36.89,41.64,0.0041089680062059,0.1287611818921117,0.1287611818921117,0.1515798297489361,12.876118189211171
CDNS,2022-02-22,2022-02-23,2022-04-06,150.23,161.85,0.0010332961689778,0.0773480662983425,0.0773480662983425,0.155232083465538,7.734806629834257
PANW,2022-02-22,2022-02-23,2022-04-06,84.37,101.13,0.0018398966868026,0.1986488088183002,0.1986488088183002,0.155232083465538,19.864880881830025
EXR,2022-02-23,2022-02-24,2022-04-07,178.11,213.36,0.000858869072966,0.1979114030655213,0.1979114030655213,0.1529731705859784,19.791140306552137
AES,2022-02-24,2022-02-25,2022-04-08,21.12,24.83,0.0073904921779546,0.1756628787878786,0.1756628787878786,0.1560871947984016,17.56628787878787
MRNA,2022-02-24,2022-02-25,2022-04-08,156.02,160.84,0.0010004306806717,0.0308934751954876,0.0308934751954876,0.1560871947984016,3.0893475195487685
VLO,2022-04-26,2022-04-27,2022-06-09,105.86,143.41,0.001538832330242,0.3547137729076137,0.3547137729076137,0.1629007904794281,35.471377290761374
BSX,2022-04-27,2022-04-28,2022-06-10,43.44,37.23,0.0037607930934594,-0.1429558011049724,-0.1429558011049725,0.1633688519798768,-14.295580110497252
BEN,2022-05-03,2022-05-04,2022-06-16,25.45,23.15,0.0064585540789097,-0.0903732809430255,-0.0903732809430255,0.1643702013082519,-9.037328094302556
SLB,2022-07-22,2022-07-25,2022-09-06,35.65,37.36,0.004615202057648,0.0479663394109397,0.0479663394109395,0.1645319533551544,4.796633941093953
GPC,2022-07-27,2022-07-28,2022-09-09,146.5,162.8,0.0011248701806945,0.1112627986348122,0.1112627986348122,0.1647934814717545,11.126279863481226
REGN,2022-08-03,2022-08-04,2022-09-16,602.65,710.3,0.000273648528714,0.1786277275367127,0.1786277275367129,0.1649142858295048,17.862772753671297
JKHY,2022-08-16,2022-08-17,2022-09-29,200.0,183.04,0.0008337047911045,-0.0847999999999999,-0.0847999999999999,0.1667409582209071,-8.479999999999999
SNPS,2022-08-17,2022-08-18,2022-09-30,384.35,305.51,0.00043277552504,-0.205125536620268,-0.205125536620268,0.1663372730491517,-20.5125536620268
FDS,2022-09-22,2022-09-23,2022-11-04,393.38,408.45,0.0004206159146965,0.0383090141847577,0.0383090141847577,0.1654618885233327,3.830901418475774
ISRG,2022-10-18,2022-10-19,2022-12-01,217.94,274.49,0.0007603397828887,0.2594750848857483,0.2594750848857483,0.1657084522827789,25.947508488574833
HUBB,2022-10-25,2022-10-26,2022-12-08,240.47,250.92,0.0006958070098611,0.0434565642283859,0.0434565642283859,0.1673207116613204,4.345656422838595
ROP,2022-10-26,2022-10-27,2022-12-09,392.75,431.33,0.0004261354002114,0.0982304264799489,0.0982304264799489,0.1673646784330472,9.823042647994896
GILD,2022-10-27,2022-10-28,2022-12-12,74.36,88.54,0.0022581849119822,0.1906939214631522,0.1906939214631524,0.1679186300550018,19.069392146315245
DIS,2022-11-08,2022-11-09,2022-12-22,90.55,86.67,0.0018725070040649,-0.0428492545554941,-0.0428492545554941,0.1695555092180824,-4.284925455549415
CRWD,2022-11-29,2022-11-30,2023-01-13,112.29,99.53,0.0015383422141877,-0.1136343396562472,-0.1136343396562472,0.1727404472311479,-11.363433965624726
CCL,2022-12-21,2022-12-22,2023-02-07,8.47,12.19,0.0203858041723594,0.4391971664698935,0.4391971664698937,0.1726677613398849,43.91971664698937
CTAS,2022-12-21,2022-12-22,2023-02-07,115.1,110.77,0.0015001543122492,-0.037619461337967,-0.037619461337967,0.1726677613398849,-3.761946133796701
HLT,2023-02-09,2023-02-10,2023-03-27,150.5,132.3,0.0011790270339495,-0.1209302325581395,-0.1209302325581395,0.1774435686094007,-12.09302325581395
EIX,2023-02-23,2023-02-24,2023-04-10,66.55,72.84,0.0026587753508256,0.0945154019534186,0.0945154019534184,0.1769414995974439,9.451540195341844
CARR,2023-04-25,2023-04-26,2023-06-08,41.19,45.6,0.0042983495756486,0.1070648215586307,0.1070648215586307,0.1770490190209684,10.706482155863071
NCLH,2023-05-01,2023-05-02,2023-06-14,14.46,19.3,0.0122435584443298,0.3347164591977869,0.3347164591977869,0.177041855105009,33.471645919778695
COIN,2023-05-04,2023-05-05,2023-06-20,54.045,57.09,0.0032619552383728,0.0563419372744935,0.0563419372744933,0.1762923708578615,5.634193727449333
LYV,2023-05-04,2023-05-05,2023-06-20,74.19,89.13,0.0023762282094333,0.201374848362313,0.201374848362313,0.1762923708578615,20.1374848362313
ADSK,2023-05-25,2023-05-26,2023-07-12,200.77,215.32,0.0008931915533676,0.0724709867012003,0.0724709867012003,0.1793260681696181,7.2470986701200335
GOOGL,2023-07-25,2023-07-26,2023-09-07,130.07,135.26,0.0014487277446772,0.0399015914507572,0.0399015914507574,0.1884360177501722,3.990159145075745
ROK,2023-08-01,2023-08-02,2023-09-14,310.01,287.08,0.0006084148710429,-0.0739653559562595,-0.0739653559562594,0.1886146941720158,-7.396535595625941
JCI,2023-08-02,2023-08-03,2023-09-15,63.44,57.13,0.0029625074163284,-0.0994640605296341,-0.0994640605296341,0.1879414704918738,-9.946406052963418
TDG,2023-08-08,2023-08-09,2023-09-21,890.53,842.83,0.0002109551545428,-0.0535636081883821,-0.053563608188382,0.1878618937749999,-5.356360818838201
APP,2023-08-09,2023-08-10,2023-09-22,38.32,37.76,0.0048800992243015,-0.0146137787056368,-0.0146137787056368,0.1870054022752348,-1.4613778705636848
VST,2023-08-09,2023-08-10,2023-09-22,30.44,33.22,0.0061434100616042,0.0913272010512482,0.0913272010512482,0.1870054022752348,9.132720105124823
MSFT,2023-10-24,2023-10-25,2023-12-07,345.02,370.95,0.0005411256349247,0.0751550634745812,0.0751550634745812,0.1866991665617379,7.515506347458123
AMT,2023-10-26,2023-10-27,2023-12-11,175.5,205.6,0.0010594114513839,0.1715099715099715,0.1715099715099712,0.1859267097178828,17.150997150997128
AMZN,2023-10-26,2023-10-27,2023-12-11,126.2,145.89,0.001473270283026,0.1560221870047542,0.1560221870047542,0.1859267097178828,15.602218700475422
MAS,2023-10-26,2023-10-27,2023-12-11,51.87,63.98,0.0035844748355095,0.2334682860998651,0.2334682860998649,0.1859267097178828,23.346828609986492
ECL,2023-10-31,2023-11-01,2023-12-14,167.43,196.7,0.001120090014793,0.1748193274801408,0.1748193274801408,0.1875366711768007,17.481932748014085
GPN,2023-10-31,2023-11-01,2023-12-14,106.35,125.69,0.0017633913603836,0.1818523742360132,0.1818523742360132,0.1875366711768007,18.18523742360132
DASH,2023-11-01,2023-11-02,2023-12-15,85.09,101.57,0.0022205834985358,0.1936772828769537,0.1936772828769535,0.1889494498904158,19.36772828769535
HST,2023-11-01,2023-11-02,2023-12-15,15.9,19.15,0.011883613200655,0.2044025157232702,0.2044025157232702,0.1889494498904158,20.44025157232703
EXPE,2023-11-02,2023-11-03,2023-12-18,108.0,148.47,0.0017753407441266,0.3747222222222222,0.3747222222222222,0.1917368003656815,37.472222222222214
FRT,2023-11-02,2023-11-03,2023-12-18,95.52,104.36,0.0020072948111985,0.0925460636515913,0.0925460636515911,0.1917368003656815,9.254606365159113
PWR,2023-11-02,2023-11-03,2023-12-18,176.54,215.0,0.0010860813434104,0.2178543106378159,0.2178543106378159,0.1917368003656815,21.78543106378159
DVA,2023-11-07,2023-11-08,2023-12-21,87.0,104.76,0.0019279087332642,0.2041379310344828,0.2041379310344828,0.1677280597939906,20.413793103448285
ETN,2024-02-01,2024-02-02,2024-03-18,266.13,298.75,0.0008349413223765,0.1225716754969377,0.1225716754969377,0.2222029341240722,12.25716754969377
HIG,2024-02-01,2024-02-02,2024-03-18,89.09,99.65,0.0024941400171071,0.1185318217532831,0.1185318217532833,0.2222029341240722,11.853182175328335
SPG,2024-02-05,2024-02-06,2024-03-20,137.49,155.4,0.0016192550614929,0.1302640192013964,0.1302640192013964,0.222631378404659,13.02640192013964
WM,2024-02-12,2024-02-13,2024-03-27,196.7,213.97,0.0011401269780757,0.0877986781901374,0.0877986781901374,0.2242629765874969,8.779867819013742
HWM,2024-02-13,2024-02-14,2024-03-28,62.57,68.43,0.003580343403213,0.0936551062809654,0.0936551062809654,0.2240220867390418,9.36551062809654
CRM,2024-02-28,2024-02-29,2024-04-12,300.0,294.32,0.0007631001097233,-0.0189333333333333,-0.0189333333333332,0.2289300329170099,-1.8933333333333249
MS,2024-04-16,2024-04-17,2024-05-30,90.13,97.23,0.0025753045312213,0.0787751026295351,0.0787751026295353,0.2321121973989789,7.877510262953535
VRSK,2024-05-01,2024-05-02,2024-06-14,234.0,264.37,0.00099322562257,0.1297863247863249,0.1297863247863249,0.2324147956813974,12.978632478632491
PH,2024-05-02,2024-05-03,2024-06-17,536.49,506.03,0.0004336206580515,-0.0567764543607524,-0.0567764543607524,0.232633146838084,-5.67764543607524
LMT,2024-07-23,2024-07-24,2024-09-05,505.0,568.59,0.0004654434336423,0.125920792079208,0.125920792079208,0.2350489339893851,12.592079207920804
PSX,2024-07-30,2024-07-31,2024-09-12,149.03,125.72,0.0015856922489965,-0.1564114607797088,-0.1564114607797088,0.2363157158679484,-15.64114607797088
UBER,2024-08-06,2024-08-07,2024-09-19,65.56,75.28,0.0035747305628878,0.148261134838316,0.1482611348383158,0.2343593357029243,14.826113483831582
ORCL,2024-09-09,2024-09-10,2024-10-22,154.23,175.31,0.0015301535232232,0.1366789859301045,0.1366789859301043,0.2359955778867263,13.667898593010433
APH,2024-10-23,2024-10-24,2024-12-06,69.46,74.21,0.0034554951132961,0.0683846818312698,0.0683846818312696,0.2400186905695538,6.838468183126967
GOOG,2024-10-29,2024-10-30,2024-12-12,182.41,193.63,0.0013149041991799,0.0615097856477167,0.0615097856477164,0.2398516749724111,6.1509785647716475
WMT,2025-05-15,2025-05-16,2025-07-01,96.14,98.24,0.0025235690258456,0.0218431454129393,0.0218431454129395,0.2426159261448001,2.1843145412939524
