symbol,reaction_date,entry_date,exit_date,entry_price,exit_price,shares,gross_ret,net_ret,invested_cash,ret_pct
SNPS,2022-05-19,2022-05-20,2022-07-06,303.86,309.63,0.0003566521151439837,0.01898900809583348,0.01898900809583348,0.1083723117076509,1.8989008095833482
PANW,2022-05-20,2022-05-23,2022-07-07,80.61,86.21,0.0013409392838413894,0.06947028904602393,0.06947028904602415,0.10809311567045439,6.947028904602415
ADSK,2022-05-27,2022-05-31,2022-07-14,209.69,170.96,0.0005283928312320374,-0.18470122561877056,-0.18470122561877056,0.11079869278104594,-18.470122561877055
FDS,2022-06-23,2022-06-24,2022-08-08,390.62,423.55,0.00027529284181624026,0.08430187906405195,0.08430187906405218,0.10753488987025976,8.430187906405218
CTAS,2022-07-14,2022-07-15,2022-08-26,97.98,105.01,0.0010961092840349592,0.07174933659930605,0.07174933659930582,0.10739678764974532,7.174933659930582
SLB,2022-07-22,2022-07-25,2022-09-06,35.65,37.36,0.0030230526440336598,0.04796633941093975,0.04796633941093975,0.10777182675979997,4.796633941093975
AVY,2022-07-27,2022-07-28,2022-09-09,185.68,191.05,0.0005829757052416293,0.028920723825937023,0.028920723825937245,0.10824692894926573,2.8920723825937245
GPC,2022-07-27,2022-07-28,2022-09-09,146.5,162.8,0.0007388868870257046,0.11126279863481225,0.11126279863481225,0.10824692894926573,11.126279863481226
REGN,2022-08-04,2022-08-05,2022-09-19,613.47,715.34,0.00017770455778551463,0.1660553898316135,0.1660553898316135,0.10901641506467967,16.60553898316135
DIS,2022-08-11,2022-08-12,2022-09-26,119.0,98.12,0.0009294488500692511,-0.1754621848739495,-0.1754621848739496,0.11060441315824089,-17.54621848739496
ISRG,2022-10-19,2022-10-20,2022-12-02,211.41,272.25,0.0005214845207092223,0.28778203490847165,0.2877820349084719,0.11024704252313668,28.778203490847186
HUBB,2022-10-25,2022-10-26,2022-12-08,240.47,250.92,0.00046324662490664325,0.04345656422838595,0.04345656422838595,0.1113969158913005,4.345656422838595
ROP,2022-10-26,2022-10-27,2022-12-09,392.75,431.33,0.0002838156148234817,0.09823042647994895,0.09823042647994917,0.11146858272192244,9.823042647994917
TDY,2022-10-26,2022-10-27,2022-12-09,380.82,405.69,0.000292706745239017,0.06530644398928631,0.06530644398928631,0.11146858272192244,6.530644398928631
GILD,2022-10-28,2022-10-31,2022-12-13,78.06,88.75,0.0014397134956921037,0.13694593902126573,0.13694593902126573,0.11238403547372562,13.694593902126574
AXON,2022-11-09,2022-11-10,2022-12-23,177.0,168.98,0.0006381601021896527,-0.045310734463276936,-0.045310734463276936,0.11295433808756854,-4.531073446327694
CCL,2022-12-21,2022-12-22,2023-02-07,8.47,12.19,0.013692417465149589,0.4391971664698935,0.4391971664698935,0.11597477592981703,43.91971664698935
IBKR,2023-01-18,2023-01-19,2023-03-03,20.29,22.31,0.0058110374996013184,0.09955643173977324,0.09955643173977324,0.11790595086691075,9.955643173977325
HLT,2023-02-09,2023-02-10,2023-03-27,150.5,132.3,0.0008009548249673721,-0.1209302325581395,-0.1209302325581395,0.1205437011575895,-12.09302325581395
EIX,2023-02-24,2023-02-27,2023-04-11,69.1,72.81,0.0017390365077369833,0.05369030390738083,0.05369030390738061,0.12016742268462553,5.369030390738061
FSLR,2023-03-01,2023-03-02,2023-04-14,195.73,208.4,0.0006114167620856315,0.06473202881520468,0.06473202881520468,0.11967260284302066,6.473202881520468
CRM,2023-03-02,2023-03-03,2023-04-17,188.07,197.08,0.0006392223126563611,0.04790769394374439,0.04790769394374461,0.12021854034128183,4.790769394374461
CARR,2023-04-27,2023-04-28,2023-06-12,41.56,45.83,0.002919652013018816,0.10274302213666986,0.10274302213666964,0.121340737661062,10.274302213666964
ROK,2023-04-27,2023-04-28,2023-06-12,285.0,309.78,0.00042575697424934034,0.08694736842105244,0.08694736842105244,0.121340737661062,8.694736842105243
NCLH,2023-05-01,2023-05-02,2023-06-14,14.46,19.3,0.008379147411008417,0.3347164591977869,0.3347164591977869,0.12116247156318172,33.471645919778695
PAYC,2023-05-03,2023-05-04,2023-06-16,297.03,319.92,0.00040661527353834473,0.07706292293707717,0.07706292293707717,0.12077693469909452,7.706292293707717
COIN,2023-05-05,2023-05-08,2023-06-21,55.9,58.1,0.002154328770489173,0.03935599284436497,0.03935599284436497,0.12042697827034476,3.9355992844364973
JCI,2023-05-05,2023-05-08,2023-06-21,63.0,66.48,0.00191153933762452,0.05523809523809531,0.05523809523809531,0.12042697827034476,5.523809523809531
LYV,2023-05-05,2023-05-08,2023-06-21,77.16,88.65,0.001560743627142882,0.14891135303265957,0.14891135303265957,0.12042697827034476,14.891135303265957
TDG,2023-05-09,2023-05-10,2023-06-23,815.0,850.26,0.00014847780929771185,0.043263803680981594,0.043263803680981594,0.12100941457763516,4.326380368098159
GOOGL,2023-07-26,2023-07-27,2023-09-08,131.67,136.38,0.000989549930984358,0.03577124629756212,0.03577124629756234,0.1302940394127104,3.5771246297562342
VST,2023-08-09,2023-08-10,2023-09-22,30.44,33.22,0.0042749109658104635,0.09132720105124825,0.09132720105124825,0.13012828979927052,9.132720105124825
APP,2023-08-10,2023-08-11,2023-09-25,37.2,38.2,0.0035005329118069626,0.026881720430107503,0.026881720430107503,0.13021982431921902,2.6881720430107503
MSFT,2023-10-25,2023-10-26,2023-12-08,340.54,374.23,0.00038751542611837594,0.09893110941445937,0.09893110941445937,0.13196450321035175,9.893110941445936
AMT,2023-10-26,2023-10-27,2023-12-11,175.5,205.6,0.0007496068225944081,0.1715099715099715,0.1715099715099715,0.13155599736531862,17.15099715099715
MAS,2023-10-26,2023-10-27,2023-12-11,51.87,63.98,0.002536263685469802,0.23346828609986514,0.23346828609986492,0.13155599736531862,23.346828609986492
AMZN,2023-10-27,2023-10-30,2023-12-12,129.72,147.48,0.001011588921777498,0.1369102682701202,0.1369102682701202,0.13122331493297704,13.69102682701202
INTC,2023-10-27,2023-10-30,2023-12-12,35.47,44.04,0.003699557793430421,0.2416126303918804,0.24161263039188063,0.13122331493297704,24.161263039188064
ECL,2023-10-31,2023-11-01,2023-12-14,167.43,196.7,0.0007925831668936068,0.17481932748014084,0.17481932748014084,0.1327021996329966,17.481932748014085
GPN,2023-10-31,2023-11-01,2023-12-14,106.35,125.69,0.0012477874906722764,0.1818523742360132,0.1818523742360132,0.1327021996329966,18.18523742360132
AMD,2023-11-01,2023-11-02,2023-12-15,107.96,139.15,0.001240630105913829,0.28890329751759913,0.28890329751759913,0.13393842623445698,28.890329751759914
DASH,2023-11-02,2023-11-03,2023-12-18,88.05,102.71,0.001537626032175243,0.16649630891538902,0.16649630891538902,0.13538797213303014,16.6496308915389
HST,2023-11-02,2023-11-03,2023-12-18,16.56,19.25,0.008175602181946264,0.16243961352657021,0.16243961352657,0.13538797213303014,16.243961352657
PH,2023-11-02,2023-11-03,2023-12-18,411.4,453.49,0.00032909084135398673,0.10230918813806533,0.10230918813806511,0.13538797213303014,10.230918813806511
PWR,2023-11-02,2023-11-03,2023-12-18,176.54,215.0,0.0006828150493810882,0.2178543106378159,0.2178543106378159,0.1205441688177373,21.78543106378159
